id,ra,dec,distance,pm_ra,pm_dec,B,B_error,gprime,gprime_error,BP,BP_error,V,V_error,rprime,rprime_error,G,G_error,iprime,iprime_error,RP,RP_error,J,J_error,H,H_error,K,K_error,W1,W1_error,W2,W2_error,W3,W3_error,W4,W4_error
183348305575585920,82.32566832,35.8192631,1.075890869,1.299530441,-4.526221768,12.915,0.002,12.685,0.019,12.679986,0.002946367249,12.594,0.028,12.557,0.014,12.50548172,0.002777897446,12.569,0.019,12.20439339,0.003825352451,11.8409996,0.01799999923,11.74199963,0.02199999988,11.67700005,0.01899999939,11.63799953,0.02300000004,11.68099976,0.02099999972,11.70600033,0.2899999917,,
183350474538995456,82.16061334,35.81927216,1.163594402,1.616109677,-4.416822984,13.467,0.014,13.216,0.017,13.198493,0.002879079457,13.088,0.011,13.034,0.012,13.00352955,0.002787926521,13.042,0.043,12.6776371,0.003813498363,12.27400017,0.02300000004,12.15100002,0.02300000004,12.0909996,0.02500000037,12.03499985,0.02300000004,12.07699966,0.02300000004,,,,
183350504600487936,82.15014892,35.81940828,1.119276438,1.500640669,-4.607016806,14.541,0.01,,,14.12703133,0.002966719942,13.984,0.026,,,13.81450081,0.002773491052,,,13.33584309,0.003845575948,12.78100014,0.02400000021,12.57199955,0.02500000037,12.51000023,0.02600000054,12.38399982,0.02300000004,12.43700027,0.02600000054,,,,
183350470239103232,82.16776216,35.81945719,1.15588572,1.444377916,-4.447851036,14.148,0.02,13.807,0.017,13.76725674,0.002912435168,13.598,0.01,13.464,0.004,13.49054623,0.00278617903,13.34,0.021,13.06313896,0.003844055043,12.57999992,0.02300000004,12.42199993,0.02300000004,12.35099983,0.02300000004,12.22200012,0.02300000004,12.22700024,0.02300000004,,,,
183327724092303360,82.09149454,35.82008163,1.123785817,1.660500483,-4.337851037,12.469,0.048,12.239,0.029,12.39475441,0.002837489007,12.129,0.033,12.119,0.033,12.24709606,0.002770134867,12.101,0.048,11.98083687,0.003827523502,11.63899994,0.02199999988,11.56900024,0.02199999988,11.51799965,0.01999999955,11.37800026,0.02199999988,11.39599991,0.02199999988,11.49199963,0.2189999968,,
183350474534593664,82.17216207,35.82021979,1.513880677,1.389549708,-4.146101679,,,,,19.7885437,0.1113766487,,,,,19.08181381,0.004321928491,,,18.28506088,0.02361428149,,,,,,,,,,,,,,
183350508898740992,82.13975989,35.82090958,1.190775706,1.609314791,-4.237721338,,,,,15.55878067,0.00396404817,,,,,15.06502533,0.002811993147,,,14.40254688,0.004267124374,13.63399982,0.02400000021,13.25399971,0.02600000054,13.10099983,0.03099999949,12.97200012,0.02500000037,13.01200008,0.03099999949,,,,
183338964026734464,81.8816544,35.82098697,1.175745248,1.48714669,-4.349969706,,,16.385,0.046,16.35703659,0.004977348703,,,15.719,0.062,15.81365013,0.00280935606,15.211,0.097,15.11220741,0.004262772669,14.26200008,0.0270000007,13.82900047,0.03599999845,13.76799965,0.05000000075,13.61200047,0.0270000007,13.66100025,0.03799999878,12.29100037,0.4399999976,8.616000175,0.4530000091
183348138076703744,82.3840519,35.82136274,1.15874119,1.439966586,-4.618894319,,,,,17.49825287,0.01175867173,,,,,16.8677845,0.002947953548,,,16.0927887,0.005708152728,15.0909996,0.04899999872,14.55900002,0.05099999905,14.41499996,0.07500000298,14.10499954,0.02999999933,14.15999985,0.05000000075,,,,
183348305577252096,82.32620141,35.82198295,1.038965079,1.351032725,-4.330219789,,,,,18.29382706,0.03404914581,,,,,17.53890419,0.003054342306,,,16.6878376,0.01010516325,,,,,,,,,,,,,,
183350474538990976,82.16560273,35.82225066,1.212860947,1.505768995,-4.543734747,,,,,16.41073036,0.004837155348,,,,,15.89886665,0.002875777433,,,15.20994186,0.00451895125,,,,,,,,,,,,,,
183347584022743808,82.29356725,35.82290074,1.067325089,1.441301007,-4.351859735,,,,,18.58378601,0.02815963877,,,,,17.78582001,0.00302286019,,,16.90711212,0.009796907403,15.51299953,0.06599999964,14.7670002,0.06899999827,14.86299992,0.1000000015,14.27099991,0.03299999982,14.3920002,0.05600000173,,,,
183301541973337344,82.42491275,35.82378901,1.204970669,1.49533126,-4.448557635,,,,,17.80636787,0.009020230186,,,,,17.13961411,0.002930961919,,,16.3561039,0.006000906854,15.38500023,0.05099999905,14.71500015,0.05799999833,14.57699966,0.07800000161,14.60200024,0.03400000185,14.86999989,0.07599999756,,,,
183327792811779840,82.13149069,35.82396061,1.118817877,1.582789927,-4.679286886,12.249,0.006,12.012,0.023,12.11762428,0.002860676979,11.909,0.023,11.881,0.007,11.9680748,0.002768879084,11.884,0.029,11.70062065,0.003815556645,11.36800003,0.02199999988,11.30099964,0.02199999988,11.25500011,0.01999999955,11.22000027,0.02400000021,11.24199963,0.02400000021,11.29599953,0.2099999934,,
184086696355504640,81.56267334,35.82406646,1.866260181,1.452730056,-4.399233638,,,,,19.98570251,0.05143957175,,,,,18.99658203,0.003975902272,,,18.07585716,0.01853307346,16.73900032,0.1449999958,15.87300014,0.1609999985,15.51200008,0.2199999988,15.49499989,0.05099999905,15.78899956,0.1650000066,,,,
183348271215846912,82.33866025,35.82469298,1.149377206,1.466151593,-4.139240528,12.282,0.008,12.063,0.02,12.0744791,0.002907480995,11.986,0.022,11.975,0.014,11.92933941,0.002789517029,12.008,0.025,11.66676235,0.003810601512,11.32199955,0.01799999923,11.2510004,0.02199999988,11.19400024,0.01899999939,11.13199997,0.02300000004,11.16600037,0.01899999939,11.12699986,0.1519999951,,
183336623267337600,81.74140436,35.82526404,0.9112413214,1.462128788,-4.480144124,,,,,19.4868412,0.05161231881,,,,,18.45245934,0.003581795768,,,17.51253891,0.01244197175,16.07900047,0.09499999881,15.36999989,0.09799999744,15.08699989,0.1459999979,15.09599972,0.04800000042,15.40100002,0.1280000061,,,,
